timestamp_utc,date_utc,session_id,turn_index,state_before,state_after,pending_action,current_prompt_field,current_item_id,current_item_name,user_text,normalized_text,pred_main_intent,pred_sub_intent,pred_intent,pred_intent_confidence,slot_model_ran,response_key,command_type,command_summary,outcome,notes
2026-03-17T18:14:04.269082+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,6,waiting_for_quantity,idle,add_item,quantity,e267fa3a-db86-4bf7-8124-c1523ddd6258,Chicken Taco,"2, chicken tacos.",2 chicken tacos,cart,add_item,unknown,1.0000,0,item_added_successfully,ADD_ITEM_TO_CART,"item_id=e267fa3a-db86-4bf7-8124-c1523ddd6258;quantity=2;variant_id=;sides={'d9dcbebe-7d66-4659-940c-3890678834b5': ['5e57e093-8aab-4e93-acec-5a696fadd73e']};side_variants={};modifiers={'600e5a6e-96d5-4759-9ca4-d229b0f6b9c2': ['917d4025-7326-4fc7-b801-a6d76f14e0a9', '44b1d695-76ec-454e-b8d3-c01d5f1dcf92'], '1e0fad0b-4d65-4e2d-a8bf-ad9d20696705': ['fce50f96-e4ad-48ff-914a-cb944402a4f1']}",success_command_emitted,
2026-03-17T18:14:13.294250+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,7,idle,confirming_order,,,,,", check out.",check out,order,checkout,checkout,0.9536,0,confirm_order_summary,,,observed,
2026-03-17T18:14:28.249836+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,8,confirming_order,waiting_for_payment,,,,,Yes.,yes,confirmation,affirm,confirm,1.0000,0,payment_link_sent,,,success,
2026-03-17T18:14:41.630437+00:00,2026-03-17,CA44819599d32ff5ae4be916e712c171b0,9,waiting_for_payment,idle,,,,,I have paid.,i have paid,payment,payment_done,payment_done,0.9902,0,order_completed,CLEAR_CART,item_id=;quantity=;variant_id=;sides={};side_variants={};modifiers={},success_command_emitted,
2026-03-17T18:16:39.995397+00:00,2026-03-17,CA1014b83bc47f43db6f90da09b8adc58d,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,intent_not_allowed,,,failure,
2026-03-17T18:16:50.901889+00:00,2026-03-17,CA1014b83bc47f43db6f90da09b8adc58d,2,idle,confirming_item,,,,,"I, I want pizza.",i i want pizza,cart,add_item,add_item,0.9956,1,confirm_item_from_category,,,clarification,
2026-03-17T18:17:07.805409+00:00,2026-03-17,CA1014b83bc47f43db6f90da09b8adc58d,3,confirming_item,confirming_item,add_item,,,,"okay, I would like to order the second 1, you mentioned",okay i would like to order the second 1 you mentioned,cart,add_item,add_item,0.9121,1,confirm_item,,,observed,
2026-03-17T18:17:22.513524+00:00,2026-03-17,CA1014b83bc47f43db6f90da09b8adc58d,4,confirming_item,confirming_item,add_item,,,Corn on the Cob,The.,the,cart,affirm,confirm,0.3118,0,confirm_item,,,observed,
2026-03-17T18:17:39.945101+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,1,idle,confirming_item,,,,,I would like to order pizza.,i would like to order pizza,cart,add_item,add_item,0.9878,1,confirm_item_from_category,,,clarification,
2026-03-17T18:17:52.236472+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,2,confirming_item,confirming_item,add_item,,,,I would love to order BBQ Pizza.,i would love to order bbq pizza,cart,add_item,add_item,0.9888,1,confirm_item,,,slots_detected_no_command,
2026-03-17T18:18:00.585969+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,3,confirming_item,waiting_for_modifier,add_item,,,BBQ Chicken Pizza,Yes.,yes,confirmation,affirm,confirm,1.0000,0,ask_for_modifier,,,observed,
2026-03-17T18:18:13.868237+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,4,waiting_for_modifier,waiting_for_modifier,add_item,modifier,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,Italian sausage is fine.,italian sausage is fine,menu,ask_item_info,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:18:29.617201+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,5,waiting_for_modifier,waiting_for_modifier,add_item,modifier,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,Banana peppers are fine.,banana peppers are fine,menu,ask_item_info,unknown,1.0000,1,ask_for_modifier,,,slots_detected_no_command,
2026-03-17T18:18:45.666976+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,6,waiting_for_modifier,waiting_for_size,add_item,modifier,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,Spicy tomato sauce.,spicy tomato sauce,cart,add_item,unknown,1.0000,1,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:18:57.599803+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,7,waiting_for_size,waiting_for_size,add_item,size,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,", medium.",medium,menu,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:19:09.025539+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,8,waiting_for_size,waiting_for_size,add_item,size,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,Medium.,medium,menu,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-17T18:19:20.101619+00:00,2026-03-17,CA6265cad93498f9da66f596f21d234e67,9,waiting_for_size,waiting_for_size,add_item,size,47d75359-75ab-4e9a-a036-5c8594723010,BBQ Chicken Pizza,Small.,small,cart,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-24T12:35:49.119867+00:00,2026-03-24,ui-1774355745404,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,menu_not_found,,,slots_detected_no_command,
2026-03-24T12:36:27.347313+00:00,2026-03-24,ui-1774355785097,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,menu_not_found,,,slots_detected_no_command,
2026-03-24T12:38:27.034895+00:00,2026-03-24,ui-1774355904353,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,menu_not_found,,,slots_detected_no_command,
2026-03-24T12:45:10.916682+00:00,2026-03-24,ui-1774356308569,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,show_category,,,slots_detected_no_command,
2026-03-24T12:45:19.868034+00:00,2026-03-24,ui-1774356308569,2,idle,idle,,,,,you got pasta,you got pasta,menu,availability_query,availability_query,0.9971,1,menu_not_found,,,slots_detected_no_command,
2026-03-24T12:45:59.310866+00:00,2026-03-24,ui-1774356308569,3,idle,idle,,,,,you got cheese,you got cheese,menu,availability_query,availability_query,0.9966,1,menu_ambiguity,,,slots_detected_no_command,
2026-03-24T12:46:09.798846+00:00,2026-03-24,ui-1774356308569,4,idle,idle,,,,,Cheeze Pratha,cheeze pratha,greeting,night,night,0.6855,0,intent_not_allowed,,,failure,
2026-03-24T13:20:00.698428+00:00,2026-03-24,ui-1774358387319,1,idle,idle,,,,,Hi. Do you guys have pizza?,hi do you guys have pizza,menu,availability_query,availability_query,0.8569,1,show_category,,,slots_detected_no_command,
2026-03-24T13:20:09.829927+00:00,2026-03-24,ui-1774358387319,2,idle,idle,,,,,which cheese you got,which cheese you got,menu,browse_category,browse_category,0.9360,1,show_menu_categories,,,slots_detected_no_command,
2026-03-24T13:20:33.206081+00:00,2026-03-24,ui-1774358387319,3,idle,idle,,,,,you got cheese,you got cheese,menu,availability_query,availability_query,0.9966,1,menu_ambiguity,,,slots_detected_no_command,
2026-03-24T13:22:10.298808+00:00,2026-03-24,ui-1774358455586,1,idle,idle,,,,,you got cheese,you got cheese,menu,availability_query,availability_query,0.9966,1,menu_ambiguity,,,slots_detected_no_command,
2026-03-24T13:22:35.309535+00:00,2026-03-24,ui-1774358455586,2,idle,idle,,,,,how much is blue cheese,how much is blue cheese,menu,ask_price,ask_price,0.9971,1,show_item_price,,,slots_detected_no_command,
2026-03-24T13:22:47.519311+00:00,2026-03-24,ui-1774358455586,3,idle,confirming_item,,,,,okay i want to have a drink,okay i want to have a drink,cart,add_item,add_item,0.9922,1,confirm_item_from_category,,,clarification,
2026-03-24T13:22:55.232609+00:00,2026-03-24,ui-1774358455586,4,confirming_item,confirming_item,add_item,,,,add diet coke,add diet coke,cart,add_item,add_item,0.9971,1,confirm_item,,,slots_detected_no_command,
2026-03-24T13:22:58.739434+00:00,2026-03-24,ui-1774358455586,5,confirming_item,waiting_for_size,add_item,,,Diet Coke,yes,yes,confirmation,affirm,confirm,1.0000,0,ask_for_size,,,observed,
2026-03-24T13:23:01.046312+00:00,2026-03-24,ui-1774358455586,6,waiting_for_size,waiting_for_size,add_item,size,2471af1b-76bc-4765-8391-ea62d863eacc,Diet Coke,small,small,cart,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
2026-03-24T13:23:04.073054+00:00,2026-03-24,ui-1774358455586,7,waiting_for_size,waiting_for_size,add_item,size,2471af1b-76bc-4765-8391-ea62d863eacc,Diet Coke,small,small,cart,modify_item,unknown,1.0000,0,ask_for_size,,,slots_detected_no_command,
